"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Math","N",664,652,98.2,651,127,19.5,172,26.4,174,26.7,178,27.3,352,54.1
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Math","R",47,47,100.0,47,16,34.0,16,34.0,6,12.8,9,19.1,15,31.9
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","ELA","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","ELA","N",96,95,99.0,94,6,6.4,17,18.1,28,29.8,43,45.7,71,75.5
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","ELA","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Math","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Math","N",96,95,99.0,95,7,7.4,15,15.8,41,43.2,32,33.7,73,76.8
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Math","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","ELA","N",133,133,100.0,131,6,4.6,21,16.0,33,25.2,71,54.2,104,79.4
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Math","N",133,133,100.0,131,9,6.9,28,21.4,44,33.6,50,38.2,94,71.8
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","ELA","F",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","ELA","N",104,104,100.0,104,19,18.3,23,22.1,26,25.0,36,34.6,62,59.6
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","ELA","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","Math","F",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","Math","N",104,104,100.0,104,18,17.3,24,23.1,32,30.8,30,28.8,62,59.6
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","Math","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","ELA","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","Math","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","ELA","F",388,387,99.7,387,118,30.5,103,26.6,99,25.6,67,17.3,166,42.9
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","ELA","N",95,95,100.0,95,14,14.7,29,30.5,25,26.3,27,28.4,52,54.7
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","ELA","R",58,58,100.0,58,9,15.5,20,34.5,15,25.9,14,24.1,29,50.0
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Math","F",388,387,99.7,387,132,34.1,102,26.4,70,18.1,83,21.4,153,39.5
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Math","N",95,95,100.0,95,21,22.1,25,26.3,18,18.9,31,32.6,49,51.6
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Math","R",58,58,100.0,58,14,24.1,19,32.8,14,24.1,11,19.0,25,43.1
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","ELA","F",312,311,99.7,311,187,60.1,80,25.7,38,12.2,6,1.9,44,14.1
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Math","F",312,311,99.7,311,232,74.6,62,19.9,17,5.5,0,0.0,17,5.5
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","ELA","F",174,174,100.0,174,98,56.3,32,18.4,36,20.7,8,4.6,44,25.3
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Math","F",174,174,100.0,174,116,66.7,43,24.7,15,8.6,0,0.0,15,8.6
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","ELA","F",253,253,100.0,253,89,35.2,75,29.6,64,25.3,25,9.9,89,35.2
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Math","F",253,253,100.0,253,129,51.0,86,34.0,30,11.9,8,3.2,38,15.0
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","ELA","F",768,764,99.5,764,427,55.9,191,25.0,121,15.8,25,3.3,146,19.1
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Math","F",769,764,99.3,764,533,69.8,193,25.3,"*","*","*","*",38,5.0
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","ELA","F",41,40,97.6,39,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Math","F",41,39,95.1,39,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","ELA","F",192,192,100.0,192,107,55.7,55,28.6,21,10.9,9,4.7,30,15.6
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Math","F",192,192,100.0,192,129,67.2,49,25.5,"*","*","*","*",14,7.3
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","ELA","F",800,799,99.9,799,581,72.7,130,16.3,73,9.1,15,1.9,88,11.0
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Math","F",800,799,99.9,799,643,80.5,124,15.5,"*","*","*","*",32,4.0
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","ELA","F",239,236,98.7,236,68,28.8,74,31.4,68,28.8,26,11.0,94,39.8
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Math","F",237,234,98.7,234,108,46.2,83,35.5,33,14.1,10,4.3,43,18.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","ELA","F",475,474,99.8,474,306,64.6,109,23.0,46,9.7,13,2.7,59,12.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Math","F",474,473,99.8,473,351,74.2,94,19.9,22,4.7,6,1.3,28,5.9
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","ELA","F",222,222,100.0,222,146,65.8,50,22.5,"*","*","*","*",26,11.7
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Math","F",222,221,99.5,221,175,79.2,37,16.7,"*","*","*","*",9,4.1
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","ELA","F",496,495,99.8,495,322,65.1,108,21.8,54,10.9,11,2.2,65,13.1
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Math","F",494,492,99.6,492,394,80.1,80,16.3,"*","*","*","*",18,3.7
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","ELA","F",220,220,100.0,220,148,67.3,51,23.2,"*","*","*","*",21,9.5
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Math","F",220,220,100.0,220,178,80.9,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","ELA","F",148,148,100.0,148,74,50.0,46,31.1,20,13.5,8,5.4,28,18.9
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Math","F",149,149,100.0,149,102,68.5,40,26.8,"*","*","*","*",7,4.7
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","ELA","F",475,475,100.0,475,231,48.6,138,29.1,86,18.1,20,4.2,106,22.3
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Math","F",475,475,100.0,475,298,62.7,135,28.4,32,6.7,10,2.1,42,8.8
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","ELA","F",132,132,100.0,132,81,61.4,31,23.5,"*","*","*","*",20,15.2
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Math","F",132,132,100.0,132,73,55.3,45,34.1,"*","*","*","*",14,10.6
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","ELA","F",152,151,99.3,151,79,52.3,44,29.1,"*","*","*","*",28,18.5
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Math","F",152,151,99.3,151,100,66.2,40,26.5,"*","*","*","*",11,7.3
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","ELA","F",268,268,100.0,268,47,17.5,74,27.6,97,36.2,50,18.7,147,54.9
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Math","F",268,268,100.0,268,116,43.3,99,36.9,46,17.2,7,2.6,53,19.8
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","ELA","F",242,234,96.7,230,95,41.3,69,30.0,53,23.0,13,5.7,66,28.7
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Math","F",241,226,93.8,226,137,60.6,64,28.3,"*","*","*","*",25,11.1
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","ELA","F",274,272,99.3,272,84,30.9,84,30.9,74,27.2,30,11.0,104,38.2
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Math","F",274,272,99.3,272,118,43.4,100,36.8,40,14.7,14,5.1,54,19.9
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","ELA","F",360,360,100.0,360,192,53.3,99,27.5,57,15.8,12,3.3,69,19.2
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Math","F",359,359,100.0,359,234,65.2,93,25.9,"*","*","*","*",32,8.9
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","ELA","F",619,619,100.0,619,511,82.6,75,12.1,"*","*","*","*",33,5.3
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Math","F",619,618,99.8,618,551,89.2,56,9.1,"*","*","*","*",11,1.8
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","ELA","F",295,294,99.7,291,115,39.5,80,27.5,68,23.4,28,9.6,96,33.0
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Math","F",295,294,99.7,292,168,57.5,75,25.7,36,12.3,13,4.5,49,16.8
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","ELA","F",295,290,98.3,290,22,7.6,77,26.6,125,43.1,66,22.8,191,65.9
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Math","F",295,290,98.3,290,43,14.8,101,34.8,104,35.9,42,14.5,146,50.3
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","ELA","F",261,261,100.0,261,48,18.4,71,27.2,98,37.5,44,16.9,142,54.4
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Math","F",261,261,100.0,261,74,28.4,121,46.4,48,18.4,18,6.9,66,25.3
"Bridgeport School District","=""0150011""","Read School","=""0152511""","ELA","F",538,537,99.8,537,321,59.8,121,22.5,75,14.0,20,3.7,95,17.7
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Math","F",539,538,99.8,538,372,69.1,122,22.7,32,5.9,12,2.2,44,8.2
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","ELA","F",328,326,99.4,326,248,76.1,51,15.6,19,5.8,8,2.5,27,8.3
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Math","F",328,326,99.4,326,274,84.0,41,12.6,11,3.4,0,0.0,11,3.4
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","ELA","F",305,304,99.7,303,175,57.8,84,27.7,35,11.6,9,3.0,44,14.5
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Math","F",305,302,99.0,301,223,74.1,66,21.9,"*","*","*","*",12,4.0
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","ELA","F",443,443,100.0,443,129,29.1,121,27.3,134,30.2,59,13.3,193,43.6
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Math","F",443,443,100.0,443,234,52.8,127,28.7,61,13.8,21,4.7,82,18.5
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","ELA","F",260,259,99.6,259,110,42.5,72,27.8,"*","*","*","*",77,29.7
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","ELA","N",395,395,100.0,395,47,11.9,93,23.5,177,44.8,78,19.7,255,64.6
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","ELA","R",44,43,97.7,43,"*","*",15,34.9,13,30.2,"*","*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Math","F",260,259,99.6,259,141,54.4,73,28.2,"*","*","*","*",45,17.4
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Math","N",395,395,100.0,395,78,19.7,133,33.7,100,25.3,84,21.3,184,46.6
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Math","R",44,43,97.7,43,"*","*",19,44.2,11,25.6,"*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","ELA","F","*","*","*","*",24,42.9,"*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","ELA","N",118,117,99.2,117,"*","*",19,16.2,29,24.8,55,47.0,84,71.8
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Math","F","*","*","*","*",19,33.9,"*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Math","N",118,117,99.2,117,"*","*",32,27.4,37,31.6,34,29.1,71,60.7
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","ELA","F",90,89,98.9,89,28,31.5,"*","*",26,29.2,"*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","ELA","N",73,73,100.0,73,"*","*","*","*","*","*",28,38.4,"*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","ELA","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Math","F",90,89,98.9,89,28,31.5,34,38.2,"*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Math","N",73,73,100.0,73,"*","*","*","*",21,28.8,15,20.5,36,49.3
